i_id,i_n,j_id,j_n,alpha
56,33,35,24,-.31060469
56,33,36,38,.58939528
56,33,37,27,.089395314
56,33,38,24,-.31060469
56,33,39,23,-.31060469
56,33,40,29,.089395314
56,33,41,43,.58939528
56,33,42,37,.58939528
56,33,43,18,-.06479755
56,33,44,18,-.06479755
56,33,45,10,-.56479752
56,33,46,19,-.06479755
56,33,47,17,-.06479755
56,33,48,13,-.21375445
56,33,49,40,1.1862456
56,33,50,30,.33520246
56,33,51,19,.23139048
56,33,52,13,-.30775127
56,33,53,11,-.56479752
56,33,54,29,.33520246
56,33,55,40,.83520246
56,33,56,7,-.56479752
56,33,57,25,.33520246
56,33,58,8,-.56479752
56,33,59,3,-.56479752
56,33,60,32,.33520246
56,33,61,14,-.06479755
56,33,62,34,.83520246
56,33,63,31,.83520246
56,33,64,9,-.56479752
56,33,65,35,.33520246
56,33,66,21,-.06479755
56,33,67,17,-.56479752
56,33,68,12,-.56479752
56,33,69,7,-.56479752
56,33,70,33,.83520246
56,33,71,17,-.06479755
56,33,72,22,-.06479755
56,33,73,41,.83520246
57,33,1,24,-.81060469
57,33,2,27,-.31060469
57,33,3,25,.089395314
57,33,4,17,.58939528
57,33,5,19,.089395314
57,33,6,19,.089395314
57,33,7,22,-.81060469
57,33,8,29,.089395314
57,33,9,25,.58939528
57,33,10,23,-.81060469
57,33,11,26,.089395314
57,33,12,24,-.81060469
57,33,13,26,-.31060469
57,33,14,18,.089395314
57,33,15,20,.58939528
57,33,16,19,.58939528
57,33,17,21,.58939528
57,33,18,28,-.81060469
57,33,19,22,.58939528
57,33,20,22,-.81060469
57,33,21,23,-.81060469
57,33,22,26,-.31060469
57,33,23,20,.58939528
57,33,24,20,.089395314
57,33,25,31,-.81060469
57,33,26,25,.089395314
57,33,27,27,-.81060469
57,33,28,30,-.81060469
57,33,29,22,-.81060469
57,33,30,26,-.31060469
57,33,31,29,.089395314
57,33,32,41,.58939528
57,33,33,30,.58939528
57,33,34,20,-.81060469
57,33,35,24,-.31060469
57,33,36,38,.58939528
57,33,37,27,.089395314
57,33,38,24,-.31060469
57,33,39,23,-.31060469
57,33,40,29,.089395314
57,33,41,43,.58939528
57,33,42,37,.58939528
57,33,43,18,-.06479755
57,33,44,18,-.06479755
57,33,45,10,-.56479752
57,33,46,19,-.06479755
57,33,47,17,-.06479755
57,33,48,13,-.56479752
57,33,49,40,.83520246
57,33,50,30,.33520246
57,33,51,19,-.06479755
57,33,52,13,-.56479752
57,33,53,11,-.12985486
57,33,54,29,.77014518
57,33,55,40,1.2701452
57,33,56,7,-.21375445
57,33,57,25,.59224874
57,33,58,8,-.56479752
57,33,59,3,-.56479752
57,33,60,32,.33520246
57,33,61,14,-.06479755
57,33,62,34,.83520246
57,33,63,31,.83520246
57,33,64,9,-.56479752
57,33,65,35,.33520246
57,33,66,21,-.06479755
57,33,67,17,-.56479752
57,33,68,12,-.56479752
57,33,69,7,-.56479752
57,33,70,33,.83520246
57,33,71,17,-.06479755
57,33,72,22,-.06479755
57,33,73,41,.83520246
58,23,1,24,-.71060467
58,23,2,27,-.31060469
58,23,3,25,-.01060468
58,23,4,17,-.01060468
58,23,5,19,-.01060468
58,23,6,19,-.01060468
58,23,7,22,-.71060467
58,23,8,29,-.01060468
58,23,9,25,-.01060468
58,23,10,23,-.71060467
58,23,11,26,-.01060468
58,23,12,24,-.71060467
58,23,13,26,-.31060469
58,23,14,18,-.01060468
58,23,15,20,-.01060468
58,23,16,19,-.01060468
58,23,17,21,-.01060468
58,23,18,28,-.71060467
58,23,19,22,-.01060468
58,23,20,22,-.71060467
58,23,21,23,-.71060467
58,23,22,26,-.31060469
58,23,23,20,-.01060468
58,23,24,20,-.01060468
58,23,25,31,-.71060467
58,23,26,25,-.01060468
58,23,27,27,-.71060467
58,23,28,30,-.71060467
58,23,29,22,-.71060467
58,23,30,26,-.31060469
58,23,31,29,-.01060468
58,23,32,41,-.01060468
58,23,33,30,-.01060468
58,23,34,20,-.71060467
58,23,35,24,-.31060469
58,23,36,38,-.01060468
58,23,37,27,-.01060468
58,23,38,24,-.31060469
58,23,39,23,-.31060469
58,23,40,29,-.01060468
58,23,41,43,-.01060468
58,23,42,37,-.01060468
58,23,43,18,-.06479755
58,23,44,18,-.06479755
58,23,45,10,-.46479756
58,23,46,19,-.06479755
58,23,47,17,-.06479755
58,23,48,13,-.46479756
58,23,49,40,.23520246
58,23,50,30,.23520246
58,23,51,19,-.06479755
58,23,52,13,-.46479756
58,23,53,11,-.46479756
58,23,54,29,.23520246
58,23,55,40,.23520246
58,23,56,7,-.46479756
58,23,57,25,1.1893953
58,23,58,8,-.46479756
58,23,59,3,-.46479756
58,23,60,32,.23520246
58,23,61,14,-.06479755
58,23,62,34,.23520246
58,23,63,31,.23520246
58,23,64,9,-.46479756
58,23,65,35,.23520246
58,23,66,21,-.06479755
58,23,67,17,-.46479756
58,23,68,12,-.46479756
58,23,69,7,-.46479756
58,23,70,33,.23520246
58,23,71,17,-.06479755
58,23,72,22,-.06479755
58,23,73,41,.23520246
59,20,1,24,-.51060468
59,20,2,27,-.31060469
59,20,3,25,-.31060469
59,20,4,17,-.11060469
59,20,5,19,-.31060469
59,20,6,19,-.31060469
59,20,7,22,-.51060468
59,20,8,29,-.31060469
59,20,9,25,-.11060469
59,20,10,23,-.51060468
59,20,11,26,-.31060469
59,20,12,24,-.51060468
59,20,13,26,-.31060469
59,20,14,18,-.31060469
59,20,15,20,-.11060469
59,20,16,19,-.11060469
59,20,17,21,-.11060469
59,20,18,28,-.51060468
59,20,19,22,-.11060469
59,20,20,22,-.51060468
59,20,21,23,-.51060468
59,20,22,26,-.31060469
59,20,23,20,-.11060469
59,20,24,20,-.31060469
59,20,25,31,-.51060468
59,20,26,25,-.31060469
59,20,27,27,-.51060468
59,20,28,30,-.51060468
59,20,29,22,-.51060468
59,20,30,26,-.31060469
59,20,31,29,-.31060469
59,20,32,41,-.11060469
59,20,33,30,-.11060469
59,20,34,20,-.51060468
59,20,35,24,-.31060469
59,20,36,38,-.11060469
59,20,37,27,-.31060469
59,20,38,24,-.31060469
59,20,39,23,-.31060469
59,20,40,29,-.31060469
59,20,41,43,-.11060469
59,20,42,37,-.11060469
59,20,43,18,-.06479755
59,20,44,18,-.06479755
59,20,45,10,-.26479757
59,20,46,19,-.06479755
59,20,47,17,-.06479755
59,20,48,13,-.26479757
59,20,49,40,.13520245
59,20,50,30,-.06479755
59,20,51,19,-.06479755
59,20,52,13,-.26479757
59,20,53,11,-.26479757
59,20,54,29,-.06479755
59,20,55,40,.13520245
59,20,56,7,-.26479757
59,20,57,25,.19224873
59,20,58,8,-.26479757
59,20,59,3,-.26479757
59,20,60,32,-.06479755
59,20,61,14,-.06479755
59,20,62,34,.13520245
59,20,63,31,.13520245
59,20,64,9,-.26479757
59,20,65,35,-.06479755
59,20,66,21,-.06479755
59,20,67,17,-.26479757
59,20,68,12,-.26479757
59,20,69,7,-.26479757
59,20,70,33,.13520245
59,20,71,17,-.06479755
59,20,72,22,-.06479755
59,20,73,41,.13520245
60,20,1,24,-.51060468
60,20,2,27,-.31060469
60,20,3,25,-.31060469
60,20,4,17,-.11060469
60,20,5,19,-.31060469
60,20,6,19,-.31060469
60,20,7,22,-.51060468
60,20,8,29,-.31060469
60,20,9,25,-.11060469
60,20,10,23,-.51060468
60,20,11,26,-.31060469
60,20,12,24,-.51060468
60,20,13,26,-.31060469
60,20,14,18,-.31060469
60,20,15,20,-.11060469
60,20,16,19,-.11060469
60,20,17,21,-.11060469
60,20,18,28,-.51060468
60,20,19,22,-.11060469
60,20,20,22,-.51060468
60,20,21,23,-.51060468
60,20,22,26,-.31060469
60,20,23,20,-.11060469
60,20,24,20,-.31060469
60,20,25,31,-.51060468
60,20,26,25,-.31060469
60,20,27,27,-.51060468
60,20,28,30,-.51060468
60,20,29,22,-.51060468
60,20,30,26,-.31060469
60,20,31,29,-.31060469
60,20,32,41,-.11060469
60,20,33,30,-.11060469
60,20,34,20,-.51060468
60,20,35,24,-.31060469
60,20,36,38,-.11060469
60,20,37,27,-.31060469
60,20,38,24,-.31060469
60,20,39,23,-.31060469
60,20,40,29,-.31060469
60,20,41,43,-.11060469
60,20,42,37,-.11060469
60,20,43,18,-.06479755
60,20,44,18,-.06479755
60,20,45,10,-.26479757
60,20,46,19,-.06479755
60,20,47,17,-.06479755
60,20,48,13,-.26479757
60,20,49,40,.13520245
60,20,50,30,-.06479755
60,20,51,19,-.06479755
60,20,52,13,-.26479757
60,20,53,11,.086245552
60,20,54,29,.28624555
60,20,55,40,.48624557
60,20,56,7,-.26479757
60,20,57,25,-.06479755
60,20,58,8,-.079484276
60,20,59,3,-.26479757
60,20,60,32,-.06479755
60,20,61,14,.10483877
60,20,62,34,.13520245
60,20,63,31,.13520245
60,20,64,9,-.13845168
60,20,65,35,-.06479755
60,20,66,21,-.06479755
60,20,67,17,-.26479757
60,20,68,12,-.26479757
60,20,69,7,-.26479757
60,20,70,33,.13520245
60,20,71,17,-.06479755
60,20,72,22,-.06479755
60,20,73,41,.13520245
61,39,1,24,-.81060469
61,39,2,27,-.31060469
61,39,3,25,.089395314
61,39,4,17,.58939528
61,39,5,19,.089395314
61,39,6,19,.089395314
61,39,7,22,-.81060469
61,39,8,29,.089395314
61,39,9,25,.58939528
61,39,10,23,-.81060469
61,39,11,26,.089395314
61,39,12,24,-.81060469
61,39,13,26,-.31060469
61,39,14,18,.089395314
61,39,15,20,.58939528
61,39,16,19,.58939528
61,39,17,21,.58939528
61,39,18,28,-.81060469
61,39,19,22,.58939528
61,39,20,22,-.81060469
61,39,21,23,-.81060469
61,39,22,26,-.31060469
61,39,23,20,.58939528
61,39,24,20,.089395314
61,39,25,31,-.81060469
61,39,26,25,.089395314
61,39,27,27,-.81060469
61,39,28,30,-.81060469
61,39,29,22,-.81060469
61,39,30,26,-.31060469
61,39,31,29,.089395314
61,39,32,41,.58939528
61,39,33,30,.58939528
61,39,34,20,-.81060469
61,39,35,24,-.31060469
61,39,36,38,.58939528
61,39,37,27,.089395314
61,39,38,24,-.31060469
61,39,39,23,-.31060469
61,39,40,29,.089395314
61,39,41,43,.58939528
61,39,42,37,.58939528
61,39,43,18,-.06479755
61,39,44,18,-.06479755
61,39,45,10,-.56479752
61,39,46,19,-.06479755
61,39,47,17,-.06479755
61,39,48,13,-.56479752
61,39,49,40,.83520246
61,39,50,30,.33520246
61,39,51,19,-.06479755
61,39,52,13,-.56479752
61,39,53,11,-.56479752
61,39,54,29,.33520246
61,39,55,40,.83520246
61,39,56,7,-.56479752
61,39,57,25,.33520246
61,39,58,8,.3893953
61,39,59,3,-.56479752
61,39,60,32,.33520246
61,39,61,14,-.06479755
61,39,62,34,.83520246
61,39,63,31,.83520246
61,39,64,9,-.56479752
61,39,65,35,.33520246
61,39,66,21,-.06479755
61,39,67,17,-.56479752
61,39,68,12,-.56479752
61,39,69,7,-.56479752
61,39,70,33,.83520246
61,39,71,17,-.06479755
61,39,72,22,-.06479755
61,39,73,41,.83520246
62,21,1,24,-.51060468
62,21,2,27,-.31060469
62,21,3,25,-.31060469
62,21,4,17,-.11060469
62,21,5,19,-.31060469
62,21,6,19,-.31060469
62,21,7,22,-.51060468
62,21,8,29,-.31060469
62,21,9,25,-.11060469
62,21,10,23,-.51060468
62,21,11,26,-.31060469
62,21,12,24,-.51060468
62,21,13,26,-.31060469
62,21,14,18,-.31060469
62,21,15,20,-.11060469
62,21,16,19,-.11060469
62,21,17,21,-.11060469
62,21,18,28,-.51060468
62,21,19,22,-.11060469
62,21,20,22,-.51060468
62,21,21,23,-.51060468
62,21,22,26,-.31060469
62,21,23,20,-.11060469
62,21,24,20,-.31060469
62,21,25,31,-.51060468
62,21,26,25,-.31060469
62,21,27,27,-.51060468
62,21,28,30,-.51060468
62,21,29,22,-.51060468
62,21,30,26,-.31060469
62,21,31,29,-.31060469
62,21,32,41,-.11060469
62,21,33,30,-.11060469
62,21,34,20,-.51060468
62,21,35,24,-.31060469
62,21,36,38,-.11060469
62,21,37,27,-.31060469
62,21,38,24,-.31060469
62,21,39,23,-.31060469
62,21,40,29,-.31060469
62,21,41,43,-.11060469
62,21,42,37,-.11060469
62,21,43,18,-.06479755
62,21,44,18,-.06479755
62,21,45,10,-.26479757
62,21,46,19,-.06479755
62,21,47,17,-.06479755
62,21,48,13,-.26479757
62,21,49,40,.13520245
62,21,50,30,-.06479755
62,21,51,19,-.06479755
62,21,52,13,-.26479757
62,21,53,11,-.26479757
62,21,54,29,-.06479755
62,21,55,40,.13520245
62,21,56,7,-.26479757
62,21,57,25,-.06479755
62,21,58,8,-.26479757
62,21,59,3,-.26479757
62,21,60,32,.1393953
62,21,61,14,-.06479755
62,21,62,34,.13520245
62,21,63,31,.13520245
62,21,64,9,-.26479757
62,21,65,35,-.06479755
62,21,66,21,-.06479755
62,21,67,17,-.26479757
62,21,68,12,-.26479757
62,21,69,7,-.26479757
62,21,70,33,.13520245
62,21,71,17,-.06479755
62,21,72,22,-.06479755
62,21,73,41,.13520245
63,30,1,24,-.71060467
63,30,2,27,-.31060469
63,30,3,25,-.01060468
63,30,4,17,-.01060468
63,30,5,19,-.01060468
63,30,6,19,-.01060468
63,30,7,22,-.71060467
63,30,8,29,-.01060468
63,30,9,25,-.01060468
63,30,10,23,-.71060467
63,30,11,26,-.01060468
63,30,12,24,-.71060467
63,30,13,26,-.31060469
63,30,14,18,-.01060468
63,30,15,20,-.01060468
63,30,16,19,-.01060468
63,30,17,21,-.01060468
63,30,18,28,-.71060467
63,30,19,22,-.01060468
63,30,20,22,-.71060467
63,30,21,23,-.71060467
63,30,22,26,-.31060469
63,30,23,20,-.01060468
63,30,24,20,-.01060468
63,30,25,31,-.71060467
63,30,26,25,-.01060468
63,30,27,27,-.71060467
63,30,28,30,-.71060467
63,30,29,22,-.71060467
63,30,30,26,-.31060469
63,30,31,29,-.01060468
63,30,32,41,-.01060468
63,30,33,30,-.01060468
63,30,34,20,-.71060467
63,30,35,24,-.31060469
63,30,36,38,-.01060468
63,30,37,27,-.01060468
63,30,38,24,-.31060469
63,30,39,23,-.31060469
63,30,40,29,-.01060468
63,30,41,43,-.01060468
63,30,42,37,-.01060468
63,30,43,18,-.06479755
63,30,44,18,-.06479755
63,30,45,10,-.46479756
63,30,46,19,-.06479755
63,30,47,17,-.06479755
63,30,48,13,-.46479756
63,30,49,40,.23520246
63,30,50,30,.23520246
63,30,51,19,-.06479755
63,30,52,13,-.46479756
63,30,53,11,-.46479756
63,30,54,29,.23520246
63,30,55,40,.23520246
63,30,56,7,-.46479756
63,30,57,25,.23520246
63,30,58,8,-.46479756
63,30,59,3,-.46479756
63,30,60,32,.42051575
63,30,61,14,-.06479755
63,30,62,34,.23520246
63,30,63,31,.23520246
63,30,64,9,-.46479756
63,30,65,35,.23520246
63,30,66,21,-.06479755
63,30,67,17,-.46479756
63,30,68,12,-.46479756
63,30,69,7,-.46479756
63,30,70,33,.23520246
63,30,71,17,-.06479755
63,30,72,22,-.06479755
63,30,73,41,.23520246
64,55,1,24,-.81060469
64,55,2,27,-.31060469
64,55,3,25,.089395314
64,55,4,17,.58939528
64,55,5,19,.089395314
64,55,6,19,.089395314
64,55,7,22,-.81060469
64,55,8,29,.089395314
64,55,9,25,.58939528
64,55,10,23,-.81060469
64,55,11,26,.089395314
64,55,12,24,-.81060469
64,55,13,26,-.31060469
64,55,14,18,.089395314
64,55,15,20,.58939528
64,55,16,19,.58939528
64,55,17,21,.58939528
64,55,18,28,-.81060469
64,55,19,22,.58939528
64,55,20,22,-.81060469
64,55,21,23,-.81060469
64,55,22,26,-.31060469
64,55,23,20,.58939528
64,55,24,20,.089395314
64,55,25,31,-.81060469
64,55,26,25,.089395314
64,55,27,27,-.81060469
64,55,28,30,-.81060469
64,55,29,22,-.81060469
64,55,30,26,-.31060469
64,55,31,29,.089395314
64,55,32,41,.58939528
64,55,33,30,.58939528
64,55,34,20,-.81060469
64,55,35,24,-.31060469
64,55,36,38,.58939528
64,55,37,27,.089395314
64,55,38,24,-.31060469
64,55,39,23,-.31060469
64,55,40,29,.089395314
64,55,41,43,.58939528
64,55,42,37,.58939528
64,55,43,18,-.06479755
64,55,44,18,-.06479755
64,55,45,10,-.56479752
64,55,46,19,-.06479755
64,55,47,17,-.06479755
64,55,48,13,-.56479752
64,55,49,40,.83520246
64,55,50,30,.33520246
64,55,51,19,-.06479755
64,55,52,13,-.56479752
64,55,53,11,-.56479752
64,55,54,29,.33520246
64,55,55,40,.83520246
64,55,56,7,-.56479752
64,55,57,25,.33520246
64,55,58,8,-.56479752
64,55,59,3,-.56479752
64,55,60,32,.52051574
64,55,61,14,-.06479755
64,55,62,34,.83520246
64,55,63,31,.83520246
64,55,64,9,-.56479752
64,55,65,35,.33520246
64,55,66,21,-.06479755
64,55,67,17,-.56479752
64,55,68,12,-.56479752
64,55,69,7,-.56479752
64,55,70,33,.83520246
64,55,71,17,-.06479755
64,55,72,22,-.06479755
64,55,73,41,.83520246
65,15,1,24,-.51060468
65,15,2,27,-.31060469
65,15,3,25,-.31060469
65,15,4,17,-.11060469
65,15,5,19,-.31060469
65,15,6,19,-.31060469
65,15,7,22,-.51060468
65,15,8,29,-.31060469
65,15,9,25,-.11060469
65,15,10,23,-.51060468
65,15,11,26,-.31060469
65,15,12,24,-.51060468
65,15,13,26,-.31060469
65,15,14,18,-.31060469
65,15,15,20,-.11060469
65,15,16,19,-.11060469
65,15,17,21,-.11060469
65,15,18,28,-.51060468
65,15,19,22,-.11060469
65,15,20,22,-.51060468
65,15,21,23,-.51060468
65,15,22,26,-.31060469
65,15,23,20,-.11060469
65,15,24,20,-.31060469
65,15,25,31,-.51060468
65,15,26,25,-.31060469
65,15,27,27,-.51060468
65,15,28,30,-.51060468
65,15,29,22,-.51060468
65,15,30,26,-.31060469
65,15,31,29,-.31060469
65,15,32,41,-.11060469
65,15,33,30,-.11060469
65,15,34,20,-.51060468
65,15,35,24,-.31060469
65,15,36,38,-.11060469
65,15,37,27,-.31060469
65,15,38,24,-.31060469
65,15,39,23,-.31060469
65,15,40,29,-.31060469
65,15,41,43,-.11060469
65,15,42,37,-.11060469
65,15,43,18,-.06479755
65,15,44,18,-.06479755
65,15,45,10,-.26479757
65,15,46,19,-.06479755
65,15,47,17,-.06479755
65,15,48,13,-.26479757
65,15,49,40,.13520245
65,15,50,30,-.06479755
65,15,51,19,-.06479755
65,15,52,13,-.26479757
65,15,53,11,-.26479757
65,15,54,29,-.06479755
65,15,55,40,.13520245
65,15,56,7,-.26479757
65,15,57,25,-.06479755
65,15,58,8,-.26479757
65,15,59,3,.031390473
65,15,60,32,-.06479755
65,15,61,14,-.06479755
65,15,62,34,.13520245
65,15,63,31,.13520245
65,15,64,9,-.26479757
65,15,65,35,-.06479755
65,15,66,21,-.06479755
65,15,67,17,-.26479757
65,15,68,12,-.26479757
65,15,69,7,-.26479757
65,15,70,33,.13520245
65,15,71,17,-.06479755
65,15,72,22,-.06479755
65,15,73,41,.33939528
66,43,1,24,-.81060469
66,43,2,27,-.31060469
66,43,3,25,.089395314
66,43,4,17,.58939528
66,43,5,19,.089395314
66,43,6,19,.089395314
66,43,7,22,-.81060469
66,43,8,29,.089395314
66,43,9,25,.58939528
66,43,10,23,-.81060469
66,43,11,26,.089395314
66,43,12,24,-.81060469
66,43,13,26,-.31060469
66,43,14,18,.089395314
66,43,15,20,.58939528
66,43,16,19,.58939528
66,43,17,21,.58939528
66,43,18,28,-.81060469
66,43,19,22,.58939528
66,43,20,22,-.81060469
66,43,21,23,-.81060469
66,43,22,26,-.31060469
66,43,23,20,.58939528
66,43,24,20,.089395314
66,43,25,31,-.81060469
66,43,26,25,.089395314
66,43,27,27,-.81060469
66,43,28,30,-.81060469
66,43,29,22,-.81060469
66,43,30,26,-.31060469
66,43,31,29,.089395314
66,43,32,41,.58939528
66,43,33,30,.58939528
66,43,34,20,-.81060469
66,43,35,24,-.31060469
66,43,36,38,.58939528
66,43,37,27,.089395314
66,43,38,24,-.31060469
66,43,39,23,-.31060469
66,43,40,29,.089395314
66,43,41,43,.58939528
66,43,42,37,.58939528
66,43,43,18,-.06479755
66,43,44,18,-.06479755
66,43,45,10,-.56479752
66,43,46,19,-.06479755
66,43,47,17,-.06479755
66,43,48,13,-.56479752
66,43,49,40,.83520246
66,43,50,30,.33520246
66,43,51,19,-.06479755
66,43,52,13,-.56479752
66,43,53,11,-.56479752
66,43,54,29,.33520246
66,43,55,40,.83520246
66,43,56,7,-.56479752
66,43,57,25,.33520246
66,43,58,8,-.56479752
66,43,59,3,-.56479752
66,43,60,32,1.2893953
66,43,61,14,-.06479755
66,43,62,34,.83520246
66,43,63,31,.83520246
66,43,64,9,-.56479752
66,43,65,35,.33520246
66,43,66,21,-.06479755
66,43,67,17,-.56479752
66,43,68,12,-.56479752
66,43,69,7,-.56479752
66,43,70,33,.83520246
66,43,71,17,-.06479755
66,43,72,22,-.06479755
66,43,73,41,.83520246
67,2,1,24,-.31060469
67,2,2,27,-.31060469
67,2,3,25,-.31060469
67,2,4,17,-.31060469
67,2,5,19,-.31060469
67,2,6,19,-.31060469
67,2,7,22,-.31060469
67,2,8,29,-.31060469
67,2,9,25,-.31060469
67,2,10,23,-.31060469
67,2,11,26,-.31060469
67,2,12,24,-.31060469
67,2,13,26,-.31060469
67,2,14,18,-.31060469
67,2,15,20,-.31060469
67,2,16,19,-.31060469
67,2,17,21,-.31060469
67,2,18,28,-.31060469
67,2,19,22,-.31060469
67,2,20,22,-.31060469
67,2,21,23,-.31060469
67,2,22,26,-.31060469
67,2,23,20,-.31060469
67,2,24,20,-.31060469
67,2,25,31,-.31060469
67,2,26,25,-.31060469
67,2,27,27,-.31060469
67,2,28,30,-.31060469
67,2,29,22,-.31060469
67,2,30,26,-.31060469
67,2,31,29,-.31060469
67,2,32,41,-.31060469
67,2,33,30,-.31060469
67,2,34,20,-.31060469
67,2,35,24,-.31060469
67,2,36,38,-.31060469
67,2,37,27,-.31060469
67,2,38,24,-.31060469
67,2,39,23,-.31060469
67,2,40,29,-.31060469
67,2,41,43,-.31060469
67,2,42,37,-.31060469
67,2,43,18,-.06479755
67,2,44,18,-.06479755
67,2,45,10,-.06479755
67,2,46,19,-.06479755
67,2,47,17,-.06479755
67,2,48,13,-.06479755
67,2,49,40,-.06479755
67,2,50,30,-.06479755
67,2,51,19,-.06479755
67,2,52,13,-.06479755
67,2,53,11,-.06479755
67,2,54,29,-.06479755
67,2,55,40,-.06479755
67,2,56,7,-.06479755
67,2,57,25,-.06479755
67,2,58,8,.37014514
67,2,59,3,-.06479755
67,2,60,32,.23139048
67,2,61,14,-.06479755
67,2,62,34,-.06479755
67,2,63,31,-.06479755
67,2,64,9,-.06479755
67,2,65,35,-.06479755
67,2,66,21,-.06479755
67,2,67,17,-.06479755
67,2,68,12,-.06479755
67,2,69,7,-.06479755
67,2,70,33,-.06479755
67,2,71,17,-.06479755
67,2,72,22,-.06479755
67,2,73,41,-.06479755
68,15,1,24,-.51060468
68,15,2,27,-.31060469
68,15,3,25,-.31060469
68,15,4,17,-.11060469
68,15,5,19,-.31060469
68,15,6,19,-.31060469
68,15,7,22,-.51060468
68,15,8,29,-.31060469
68,15,9,25,-.11060469
68,15,10,23,-.51060468
68,15,11,26,-.31060469
68,15,12,24,-.51060468
68,15,13,26,-.31060469
68,15,14,18,-.31060469
68,15,15,20,-.11060469
68,15,16,19,-.11060469
68,15,17,21,-.11060469
68,15,18,28,-.51060468
68,15,19,22,-.11060469
68,15,20,22,-.51060468
68,15,21,23,-.51060468
68,15,22,26,-.31060469
68,15,23,20,-.11060469
68,15,24,20,-.31060469
68,15,25,31,-.51060468
68,15,26,25,-.31060469
68,15,27,27,-.51060468
68,15,28,30,-.51060468
68,15,29,22,-.51060468
68,15,30,26,-.31060469
68,15,31,29,-.31060469
68,15,32,41,-.11060469
68,15,33,30,-.11060469
68,15,34,20,-.51060468
68,15,35,24,-.31060469
68,15,36,38,-.11060469
68,15,37,27,-.31060469
68,15,38,24,-.31060469
68,15,39,23,-.31060469
68,15,40,29,-.31060469
68,15,41,43,-.11060469
68,15,42,37,-.11060469
68,15,43,18,-.06479755
68,15,44,18,-.06479755
68,15,45,10,-.26479757
68,15,46,19,-.06479755
68,15,47,17,-.06479755
68,15,48,13,-.26479757
68,15,49,40,.13520245
68,15,50,30,-.06479755
68,15,51,19,-.06479755
68,15,52,13,-.26479757
68,15,53,11,-.26479757
68,15,54,29,-.06479755
68,15,55,40,.13520245
68,15,56,7,-.26479757
68,15,57,25,-.06479755
68,15,58,8,.17014514
68,15,59,3,-.26479757
68,15,60,32,.23139048
68,15,61,14,-.06479755
68,15,62,34,.13520245
68,15,63,31,.13520245
68,15,64,9,-.26479757
68,15,65,35,-.06479755
68,15,66,21,-.06479755
68,15,67,17,-.26479757
68,15,68,12,-.26479757
68,15,69,7,-.26479757
68,15,70,33,.13520245
68,15,71,17,-.06479755
68,15,72,22,-.06479755
68,15,73,41,.13520245
69,39,1,24,-.71060467
69,39,2,27,-.31060469
69,39,3,25,-.01060468
69,39,4,17,-.01060468
69,39,5,19,-.01060468
69,39,6,19,-.01060468
69,39,7,22,-.71060467
69,39,8,29,-.01060468
69,39,9,25,-.01060468
69,39,10,23,-.71060467
69,39,11,26,-.01060468
69,39,12,24,-.71060467
69,39,13,26,-.31060469
69,39,14,18,-.01060468
69,39,15,20,-.01060468
69,39,16,19,-.01060468
69,39,17,21,-.01060468
69,39,18,28,-.71060467
69,39,19,22,-.01060468
69,39,20,22,-.71060467
69,39,21,23,-.71060467
69,39,22,26,-.31060469
69,39,23,20,-.01060468
69,39,24,20,-.01060468
69,39,25,31,-.71060467
69,39,26,25,-.01060468
69,39,27,27,-.71060467
69,39,28,30,-.71060467
69,39,29,22,-.71060467
69,39,30,26,-.31060469
69,39,31,29,-.01060468
69,39,32,41,-.01060468
69,39,33,30,-.01060468
69,39,34,20,-.71060467
69,39,35,24,-.31060469
69,39,36,38,-.01060468
69,39,37,27,-.01060468
69,39,38,24,-.31060469
69,39,39,23,-.31060469
69,39,40,29,-.01060468
69,39,41,43,-.01060468
69,39,42,37,-.01060468
69,39,43,18,-.06479755
69,39,44,18,-.06479755
69,39,45,10,-.46479756
69,39,46,19,-.06479755
69,39,47,17,-.06479755
69,39,48,13,-.46479756
69,39,49,40,.23520246
69,39,50,30,.23520246
69,39,51,19,-.06479755
69,39,52,13,-.46479756
69,39,53,11,-.46479756
69,39,54,29,.23520246
69,39,55,40,.23520246
69,39,56,7,-.46479756
69,39,57,25,.23520246
69,39,58,8,-.029854864
69,39,59,3,-.46479756
69,39,60,32,.23520246
69,39,61,14,.16267118
69,39,62,34,.23520246
69,39,63,31,.23520246
69,39,64,9,-.46479756
69,39,65,35,.23520246
69,39,66,21,-.06479755
69,39,67,17,-.46479756
69,39,68,12,-.27948427
69,39,69,7,-.29516125
69,39,70,33,.23520246
69,39,71,17,-.06479755
69,39,72,22,-.06479755
69,39,73,41,.23520246
70,28,1,24,-.71060467
70,28,2,27,-.31060469
70,28,3,25,-.01060468
70,28,4,17,-.01060468
70,28,5,19,-.01060468
70,28,6,19,-.01060468
70,28,7,22,-.71060467
70,28,8,29,-.01060468
70,28,9,25,-.01060468
70,28,10,23,-.71060467
70,28,11,26,-.01060468
70,28,12,24,-.71060467
70,28,13,26,-.31060469
70,28,14,18,-.01060468
70,28,15,20,-.01060468
70,28,16,19,-.01060468
70,28,17,21,-.01060468
70,28,18,28,-.71060467
70,28,19,22,-.01060468
70,28,20,22,-.71060467
70,28,21,23,-.71060467
70,28,22,26,-.31060469
70,28,23,20,-.01060468
70,28,24,20,-.01060468
70,28,25,31,-.71060467
70,28,26,25,-.01060468
